Track Name,,Line name,1141219NKLDN1,Report Name,Wear_left,Operator,
Starting Km,105.060,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2025.12.20, Measurement Time, 03:43:23

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
6328,103.478004,1.8,0.0,1.2,-0.3,
6329,103.477754,1.9,0.0,1.2,-0.4,
6330,103.477504,2.0,0.0,1.0,-1.0,
6331,103.477254,2.3,0.0,1.5,-0.3,
6332,103.477004,2.4,0.0,1.6,-0.4,
6333,103.476754,2.8,0.0,1.9,-0.6,
6334,103.476504,3.0,0.3,2.3,0.2,
6335,103.476254,2.9,0.0,2.2,-0.1,
6336,103.476004,3.1,0.0,2.1,-0.7,
6337,103.475754,3.0,0.0,2.1,-0.3,
6338,103.475504,3.2,0.1,2.5,-0.1,
6339,103.475254,3.3,0.0,2.4,-0.5,
6340,103.475004,3.2,0.0,2.3,-0.2,
6341,103.474754,3.1,0.0,2.3,-0.1,
6342,103.474504,3.3,0.0,2.3,-0.4,
6343,103.474254,2.9,0.0,2.0,-0.4,
6344,103.474004,3.0,0.0,2.2,-0.1,
6345,103.473754,3.3,0.0,2.5,-0.2,
6346,103.473504,3.1,0.1,2.4,0.1,
6347,103.473254,3.1,0.2,2.5,0.1,
6348,103.473004,3.1,0.0,2.2,-0.6,
6349,103.472754,3.3,0.0,2.5,-0.1,
6350,103.472504,3.3,0.0,2.6,-0.1,
6351,103.472254,3.4,0.0,2.6,-0.4,
6352,103.472004,3.4,0.0,2.6,-0.1,
6353,103.471754,3.3,0.0,2.6,-0.1,
6354,103.471504,3.4,0.0,2.5,-0.4,
6355,103.471254,3.3,0.0,2.5,-0.1,
6356,103.471004,3.3,0.0,2.5,-0.1,
6357,103.470754,3.4,0.0,2.6,-0.4,
6358,103.470504,3.4,0.0,2.6,-0.1,
6359,103.470254,3.5,0.0,2.6,-0.0,
6360,103.470004,3.6,0.0,2.8,-0.0,
6361,103.469754,3.7,0.4,3.0,0.4,
6362,103.469504,3.5,0.0,2.6,-0.2,
6363,103.469254,3.6,0.0,2.5,-0.7,
6364,103.469004,3.8,0.0,2.8,-0.3,
6365,103.468754,3.9,0.1,3.1,0.0,
6366,103.468504,4.1,0.0,3.1,-0.3,
6367,103.468254,4.0,0.0,3.2,-0.1,
6368,103.468004,4.1,0.0,3.2,-0.0,
6369,103.467754,4.3,0.0,3.3,-0.3,
6370,103.467504,3.9,0.0,3.0,-0.3,
6371,103.467254,4.2,0.0,3.4,-0.1,
6372,103.467004,4.5,0.0,3.5,-0.3,
6373,103.466754,4.4,0.0,3.6,-0.2,
6374,103.466504,4.6,0.4,3.9,0.2,
6375,103.466254,4.6,0.0,3.7,-0.6,
6376,103.466004,4.6,0.0,3.7,-0.2,
6377,103.465754,4.9,0.1,4.0,-0.1,
6378,103.465504,5.2,0.0,4.4,-0.2,
6379,103.465254,5.0,0.0,4.2,-0.1,
6380,103.465004,5.3,0.2,4.3,0.0,
6381,103.464754,5.2,0.0,4.2,-0.5,
6382,103.464504,5.2,0.0,4.3,0.0,
6383,103.464254,5.1,0.0,4.3,0.1,
6384,103.464004,5.1,0.1,4.2,-0.0,
6385,103.463754,4.9,0.0,3.9,-0.1,
6386,103.463504,4.9,0.0,3.8,-0.1,
6387,103.463254,4.9,0.0,3.7,-0.5,
6388,103.463004,4.9,0.1,3.9,0.1,
6389,103.462754,4.7,0.0,3.6,-0.0,
6390,103.462504,4.7,0.0,3.5,-0.6,
6391,103.462254,4.6,0.0,3.6,-0.0,
6392,103.462004,4.6,0.0,3.6,-0.1,
6393,103.461754,4.7,0.0,3.6,-0.5,
6394,103.461504,4.7,0.0,3.6,-0.1,
6395,103.461254,4.7,0.1,3.8,0.0,
6396,103.461004,4.9,0.0,3.9,-0.3,
6397,103.460754,4.7,0.0,3.7,0.0,
6398,103.460504,4.6,0.0,3.6,-0.2,
6399,103.460254,4.8,0.0,3.6,-0.6,
6400,103.460004,4.8,0.0,3.9,-0.1,
6401,103.459754,4.9,0.0,3.8,-0.0,
6402,103.459504,4.9,0.0,3.8,-0.4,
6403,103.459254,4.9,0.0,3.9,-0.2,
6404,103.459004,4.9,0.0,3.8,-0.1,
6405,103.458754,4.9,0.0,3.7,-0.5,
6406,103.458504,5.0,0.0,4.0,-0.0,
6407,103.458254,4.8,0.0,3.8,-0.1,
6408,103.458004,4.7,0.0,3.5,-0.8,
6409,103.457754,4.5,0.0,3.6,-0.3,
6410,103.457504,4.3,0.0,3.3,-0.4,
6411,103.457254,4.5,0.0,3.4,-0.7,
6412,103.457004,4.6,0.0,3.6,-0.2,
6413,103.456754,4.6,0.0,3.7,-0.2,
6414,103.456504,4.7,0.0,3.6,-0.6,
6415,103.456254,4.7,0.0,3.7,-0.2,
6416,103.456004,4.7,0.0,3.8,-0.0,
6417,103.455754,4.7,0.0,3.6,-0.5,
6418,103.455504,4.5,0.0,3.5,-0.3,
6419,103.455254,4.5,0.0,3.6,-0.2,
6420,103.455004,4.6,0.0,3.5,-0.7,
6421,103.454754,4.7,0.0,3.7,-0.2,
6422,103.454504,4.7,0.0,3.8,-0.2,
6423,103.454254,4.8,0.0,3.7,-0.5,
6424,103.454004,4.8,0.0,3.9,-0.0,
6425,103.453754,4.8,0.0,3.8,-0.2,
6426,103.453504,4.8,0.0,3.8,-0.6,
6427,103.453254,5.0,0.1,4.0,0.0,
6428,103.453004,4.7,0.0,3.8,-0.2,
6429,103.452754,4.9,0.0,3.8,-0.6,
6430,103.452504,4.8,0.0,3.8,-0.2,
6431,103.452254,5.1,0.4,4.2,0.4,
6432,103.452004,5.1,0.0,4.0,-0.4,
6433,103.451754,5.0,0.0,4.0,-0.2,
6434,103.451504,5.2,0.1,4.1,0.1,
6435,103.451254,5.2,0.0,4.1,-0.4,
6436,103.451004,5.0,0.0,4.0,-0.2,
6437,103.450754,5.0,0.0,3.9,-0.1,
6438,103.450504,4.9,0.0,3.9,-0.5,
6439,103.450254,5.0,0.0,4.0,0.0,
6440,103.450004,4.7,0.0,3.6,-0.4,
6441,103.449754,4.8,0.0,3.7,-0.6,
6442,103.449504,4.8,0.0,3.8,-0.1,
6443,103.449254,4.9,0.0,3.9,-0.1,
6444,103.449004,4.8,0.0,3.8,-0.2,
6445,103.448754,4.7,0.0,3.7,-0.2,
6446,103.448504,4.8,0.0,3.9,0.1,
6447,103.448254,4.7,0.0,3.6,-0.5,
6448,103.448004,4.7,0.0,3.6,-0.2,
6449,103.447754,4.9,0.0,3.8,-0.1,
6450,103.447504,4.9,0.0,3.7,-0.7,
6451,103.447254,5.0,0.0,4.0,-0.1,
6452,103.447004,5.1,0.1,4.2,0.0,
6453,103.446754,5.0,0.0,3.9,-0.7,
6454,103.446504,5.2,0.0,4.3,-0.0,
6455,103.446254,5.3,0.0,4.3,-0.3,
6456,103.446004,5.8,0.0,4.5,-0.7,
6457,103.445754,5.8,0.0,4.5,0.0,
6458,103.445504,5.8,0.0,4.6,-0.0,
6459,103.445254,5.9,0.0,4.5,-0.1,
6460,103.445004,5.7,0.2,4.5,0.3,
6461,103.444754,5.6,0.0,4.3,0.2,
6462,103.444504,5.7,0.0,4.5,0.1,
6463,103.444254,5.4,0.1,4.2,0.3,
6464,103.444004,5.2,0.0,3.9,0.2,
6465,103.443754,5.2,0.0,3.8,-0.3,
6466,103.443504,5.1,0.0,4.0,0.1,
6467,103.443254,5.1,0.0,4.0,0.2,
6468,103.443004,5.1,0.0,3.8,-0.3,
6469,103.442754,4.9,0.0,3.7,0.0,
6470,103.442504,4.9,0.0,3.7,0.1,
6471,103.442254,5.0,0.0,3.7,-0.4,
6472,103.442004,5.0,0.0,3.7,0.0,
6473,103.441754,5.0,0.0,3.8,0.1,
6474,103.441504,5.3,0.0,4.0,-0.1,
6475,103.441254,5.2,0.0,3.9,0.2,
6476,103.441004,5.2,0.0,4.0,0.2,
6477,103.440754,5.5,0.0,4.1,-0.0,
6478,103.440504,5.4,0.0,4.1,0.2,
6479,103.440254,5.5,0.0,4.2,0.2,
6480,103.440004,5.6,0.0,4.1,-0.2,
6481,103.439754,5.3,0.0,4.0,-0.0,
6482,103.439504,5.4,0.0,4.2,0.2,
6483,103.439254,5.3,0.0,3.8,-0.5,
6484,103.439004,5.3,0.0,4.0,-0.1,
6485,103.438754,5.3,0.0,4.1,0.1,
6486,103.438504,5.3,0.0,3.9,-0.4,
6487,103.438254,5.4,0.0,4.2,0.2,
6488,103.438004,5.3,0.0,4.0,0.2,
6489,103.437754,5.3,0.0,4.0,-0.2,
6490,103.437504,5.3,0.0,4.0,0.2,
6491,103.437254,5.1,0.0,3.8,0.1,
6492,103.437004,5.2,0.0,3.8,-0.4,
6493,103.436754,5.2,0.0,4.0,0.2,
6494,103.436504,5.1,0.0,3.9,0.0,
6495,103.436254,5.1,0.0,3.6,-0.4,
6496,103.436004,5.2,0.0,4.0,0.2,
6497,103.435754,5.3,0.0,4.1,0.2,
6498,103.435504,5.5,0.0,4.1,-0.1,
6499,103.435254,5.3,0.0,3.9,0.1,
6500,103.435004,5.3,0.0,4.0,0.1,
6501,103.434754,5.5,0.0,4.2,-0.3,
6502,103.434504,5.5,0.0,4.2,0.2,
6503,103.434254,5.5,0.0,4.2,0.1,
6504,103.434004,5.6,0.0,4.2,-0.3,
6505,103.433754,5.5,0.0,4.2,0.2,
6506,103.433504,5.5,0.0,4.2,0.3,
6507,103.433254,5.4,0.0,4.0,-0.4,
6508,103.433004,5.5,0.0,4.2,0.1,
6509,103.432754,5.5,0.0,4.2,0.2,
6510,103.432504,5.5,0.0,4.2,-0.2,
6511,103.432254,5.5,0.0,4.2,0.2,
6512,103.432004,5.4,0.0,4.1,0.1,
6513,103.431754,5.7,0.0,4.4,-0.1,
6514,103.431504,5.6,0.0,4.3,0.3,
6515,103.431254,5.5,0.0,4.3,0.3,
6516,103.431004,5.5,0.0,4.2,-0.2,
6517,103.430754,5.4,0.0,4.2,0.2,
6518,103.430504,5.2,0.0,4.0,0.1,
6519,103.430254,5.2,0.0,3.9,-0.4,
6520,103.430004,5.3,0.0,4.1,0.2,
6521,103.429754,5.1,0.0,3.9,0.0,
6522,103.429504,5.2,0.0,3.9,-0.4,
6523,103.429254,5.4,0.0,4.2,0.3,
6524,103.429004,5.4,0.0,4.4,0.3,
6525,103.428754,5.5,0.0,4.1,-0.4,
6526,103.428504,5.8,0.0,4.6,0.3,
6527,103.428254,5.7,0.0,4.5,0.3,
6528,103.428004,5.7,0.0,4.3,-0.1,
6529,103.427754,5.4,0.0,4.0,0.1,
6530,103.427504,5.2,0.0,4.0,0.2,
6531,103.427254,5.4,0.0,4.1,-0.2,
6532,103.427004,5.3,0.1,4.1,0.4,
6533,103.426754,5.2,0.0,3.9,0.3,
6534,103.426504,5.1,0.0,3.9,-0.3,
6535,103.426254,5.3,0.1,4.1,0.4,
6536,103.426004,5.1,0.0,4.0,0.2,
6537,103.425754,5.3,0.0,4.0,-0.3,
6538,103.425504,5.3,0.0,4.0,0.3,
6539,103.425254,5.2,0.0,4.0,0.2,
6540,103.425004,5.3,0.0,4.0,-0.2,
6541,103.424754,5.3,0.1,4.1,0.4,
6542,103.424504,5.4,0.2,4.2,0.5,
6543,103.424254,5.4,0.0,4.1,0.0,
6544,103.424004,5.1,0.0,3.9,0.2,
6545,103.423754,5.2,0.0,4.0,0.3,
6546,103.423504,5.2,0.0,3.9,-0.2,
6547,103.423254,5.1,0.0,3.9,0.2,
6548,103.423004,5.1,0.0,3.9,0.2,
6549,103.422754,5.6,0.0,4.4,0.1,
6550,103.422504,5.4,0.1,4.2,0.4,
6551,103.422254,5.4,0.1,4.2,0.4,
6552,103.422004,5.8,0.0,4.6,0.1,
6553,103.421754,5.8,0.3,4.7,0.5,
6554,103.421504,5.8,0.2,4.7,0.5,
6555,103.421254,6.0,0.1,4.8,0.3,
6556,103.421004,5.7,0.1,4.4,0.4,
6557,103.420754,5.6,0.1,4.4,0.4,
6558,103.420504,5.9,0.0,4.6,0.0,
6559,103.420254,5.7,0.3,4.5,0.5,
6560,103.420004,5.5,0.1,4.4,0.3,
6561,103.419754,5.7,0.0,4.5,0.1,
6562,103.419504,5.5,0.1,4.3,0.4,
6563,103.419254,5.5,0.3,4.3,0.5,
6564,103.419004,5.7,0.1,4.5,0.2,
6565,103.418754,5.4,0.3,4.3,0.6,
6566,103.418504,5.2,0.1,4.0,0.4,
6567,103.418254,5.3,0.0,3.9,0.0,
6568,103.418004,5.3,0.2,4.1,0.5,
6569,103.417754,5.3,0.1,4.1,0.4,
6570,103.417504,5.2,0.0,4.0,-0.1,
6571,103.417254,5.1,0.0,3.8,0.1,
6572,103.417004,5.4,0.0,4.2,0.3,
6573,103.416754,5.6,0.0,4.5,-0.1,
6574,103.416504,5.4,0.0,4.3,0.2,
6575,103.416254,5.6,0.1,4.4,0.3,
6576,103.416004,5.7,0.0,4.5,-0.4,
6577,103.415754,5.8,0.0,4.6,0.2,
6578,103.415504,5.7,0.0,4.4,0.2,
6579,103.415254,5.5,0.0,4.0,-0.7,
6580,103.415004,5.5,0.0,4.2,-0.0,
6581,103.414754,5.5,0.0,4.2,0.1,
6582,103.414504,5.4,0.0,4.0,-0.2,
6583,103.414254,5.4,0.0,4.1,-0.0,
6584,103.414004,5.2,0.0,4.0,-0.1,
6585,103.413754,5.3,0.0,4.0,-0.5,
6586,103.413504,5.4,0.1,4.3,0.2,
6587,103.413254,5.1,0.0,3.8,-0.1,
6588,103.413004,5.5,0.0,4.1,-0.3,
6589,103.412754,5.2,0.0,4.0,0.1,
6590,103.412504,5.1,0.0,3.9,-0.0,
6591,103.412254,5.1,0.0,3.7,-0.6,
6592,103.412004,5.2,0.0,3.9,0.1,
6593,103.411754,5.3,0.1,4.2,0.1,
6594,103.411504,5.4,0.0,4.1,-0.2,
6595,103.411254,5.4,0.2,4.3,0.2,
6596,103.411004,5.6,0.7,4.6,0.5,
6597,103.410754,5.3,0.0,3.9,-0.6,
6598,103.410504,5.4,0.0,4.1,-0.0,
6599,103.410254,5.5,0.1,4.2,0.1,
6600,103.410004,5.3,0.0,3.9,-0.6,
6601,103.409754,5.3,0.0,4.0,-0.1,
6602,103.409504,5.2,0.0,3.9,-0.1,
6603,103.409254,5.3,0.0,4.0,-0.7,
6604,103.409004,5.5,0.1,4.3,0.1,
6605,103.408754,5.6,0.1,4.4,0.1,
6606,103.408504,5.5,0.0,4.2,-0.6,
6607,103.408254,5.8,0.2,4.5,0.1,
6608,103.408004,5.9,0.5,4.8,0.4,
6609,103.407754,5.7,0.0,4.5,-0.0,
6610,103.407504,5.7,0.1,4.5,-0.0,
6611,103.407254,5.9,0.5,4.8,0.3,
6612,103.407004,5.8,0.0,4.5,-0.3,
6613,103.406754,5.8,0.2,4.7,0.1,
6614,103.406504,5.8,0.2,4.6,0.1,
6615,103.406254,5.9,0.3,4.8,0.2,
6616,103.406004,6.0,0.5,5.0,0.4,
6617,103.405754,5.8,0.2,4.6,0.2,
6618,103.405504,5.8,0.3,4.8,0.1,
6619,103.405254,5.8,0.2,4.6,0.1,
6620,103.405004,5.7,0.2,4.5,0.1,
6621,103.404754,5.9,0.2,4.8,0.1,
6622,103.404504,5.7,0.2,4.7,0.1,
6623,103.404254,5.5,0.1,4.3,0.1,
6624,103.404004,5.5,0.2,4.5,0.1,
6625,103.403754,5.4,0.2,4.3,0.1,
6626,103.403504,5.3,0.3,4.3,0.1,
6627,103.403254,5.2,0.0,4.1,-0.4,
6628,103.403004,5.0,0.0,4.0,-0.1,
6629,103.402754,5.1,0.1,4.0,0.0,
6630,103.402504,5.3,0.3,4.3,0.2,
6631,103.402254,5.0,0.1,3.9,0.0,
6632,103.402004,4.7,0.0,3.6,-0.1,
6633,103.401754,4.7,0.0,3.6,-0.3,
6634,103.401504,4.9,0.1,3.9,0.1,
6635,103.401254,4.8,0.0,3.8,-0.0,
6636,103.401004,4.5,0.0,3.3,-0.6,
6637,103.400754,4.8,0.0,3.7,-0.3,
6638,103.400504,5.1,0.0,4.0,-0.1,
6639,103.400254,5.2,0.0,4.2,-0.3,
6640,103.400004,5.9,0.2,4.8,0.7,
6641,103.399754,6.0,1.3,5.3,1.4,
6642,103.399504,5.7,0.8,4.9,0.8,
6643,103.399254,5.4,0.9,4.6,0.9,
6644,103.399004,5.0,0.6,4.2,0.7,
6645,103.398754,4.8,0.6,4.1,0.7,
6646,103.398504,4.7,0.6,3.9,0.6,
6647,103.398254,4.7,0.5,3.9,0.6,
6648,103.398004,4.5,0.1,3.6,0.3,
6649,103.397754,4.6,0.4,3.8,0.5,
6650,103.397504,5.0,0.8,4.3,0.8,
6651,103.397254,5.1,0.7,4.4,0.8,
6652,103.397004,5.2,0.9,4.5,0.9,
6653,103.396754,5.4,1.0,4.6,1.0,
6654,103.396504,5.3,0.7,4.4,0.7,
6655,103.396254,5.5,1.0,4.7,1.0,
6656,103.396004,5.4,1.1,4.8,1.0,
6657,103.395754,5.6,1.2,4.9,1.1,
6658,103.395504,5.3,0.9,4.6,0.9,
6659,103.395254,5.3,0.8,4.5,0.8,
6660,103.395004,5.5,0.9,4.6,0.9,
6661,103.394754,5.1,0.7,4.2,0.7,
6662,103.394504,5.0,0.8,4.3,0.7,
6663,103.394254,5.2,0.9,4.4,0.9,
6664,103.394004,5.1,1.1,4.4,0.9,
6665,103.393754,5.2,1.2,4.5,1.1,
6666,103.393504,5.3,1.2,4.7,1.0,
6667,103.393254,5.1,1.0,4.4,0.9,
6668,103.393004,5.0,0.8,4.3,0.8,
6669,103.392754,5.2,0.9,4.5,0.9,
6670,103.392504,5.1,0.9,4.3,0.8,
6671,103.392254,5.0,0.7,4.3,0.8,
6672,103.392004,5.0,0.6,4.2,0.6,
6673,103.391754,5.1,0.8,4.4,0.8,
6674,103.391504,5.0,0.8,4.3,0.8,
6675,103.391254,5.0,0.8,4.1,0.7,
6676,103.391004,5.0,0.9,4.3,0.9,
6677,103.390754,4.9,0.9,4.1,0.9,
6678,103.390504,4.8,0.6,4.0,0.6,
6679,103.390254,4.7,0.7,3.9,0.8,
6680,103.390004,4.7,0.8,4.0,0.7,
6681,103.389754,4.4,0.1,3.5,0.2,
6682,103.389504,4.7,0.7,3.9,0.7,
6683,103.389254,4.7,0.7,4.1,0.8,
6684,103.389004,4.5,0.2,3.7,0.3,
6685,103.388754,4.7,0.7,4.0,0.8,
6686,103.388504,4.7,0.7,4.0,0.7,
6687,103.388254,4.6,0.1,3.6,0.2,
6688,103.388004,5.0,0.7,4.2,0.7,
6689,103.387754,5.0,0.6,4.3,0.7,
6690,103.387504,5.2,0.1,4.3,0.7,
6691,103.387254,5.6,1.3,4.9,1.7,
6692,103.387004,5.5,0.8,4.6,0.8,
6693,103.386754,5.5,0.7,4.6,0.7,
6694,103.386504,5.4,1.0,4.6,1.0,
6695,103.386254,5.4,1.1,4.7,1.1,
6696,103.386004,5.3,0.9,4.5,0.9,
6697,103.385754,5.3,0.9,4.4,1.0,
6698,103.385504,5.2,1.0,4.5,1.0,
6699,103.385254,5.2,0.8,4.4,0.8,
6700,103.385004,5.2,1.0,4.5,1.0,
6701,103.384754,5.2,0.9,4.3,1.0,
6702,103.384504,5.2,0.8,4.3,0.8,
6703,103.384254,5.1,0.8,4.3,0.8,
6704,103.384004,5.2,1.0,4.5,1.0,
6705,103.383754,5.4,1.1,4.6,1.1,
6706,103.383504,5.3,1.1,4.6,1.0,
6707,103.383254,5.2,1.1,4.5,1.0,
6708,103.383004,5.1,0.8,4.3,0.8,
6709,103.382754,5.0,0.9,4.2,0.9,
6710,103.382504,5.0,1.0,4.3,0.9,
6711,103.382254,5.0,0.6,4.2,0.6,
6712,103.382004,5.0,0.6,4.2,0.7,
6713,103.381754,4.9,0.5,4.0,0.5,
6714,103.381504,4.8,0.2,3.8,0.2,
6715,103.381254,5.0,0.6,4.2,0.7,
6716,103.381004,5.0,0.7,4.2,0.7,
6717,103.380754,4.9,0.5,4.1,0.5,
6718,103.380504,5.0,0.8,4.2,0.7,
6719,103.380254,5.1,0.9,4.3,0.9,
6720,103.380004,5.0,0.7,4.2,0.7,
6721,103.379754,5.1,0.9,4.3,0.9,
6722,103.379504,5.1,1.0,4.4,0.9,
6723,103.379254,5.0,0.7,4.3,0.7,
6724,103.379004,5.0,0.7,4.3,0.7,
6725,103.378754,5.1,0.8,4.4,0.9,
6726,103.378504,4.9,0.4,4.0,0.4,
6727,103.378254,5.0,0.7,4.2,0.7,
6728,103.378004,5.1,0.9,4.4,0.9,
6729,103.377754,5.1,0.8,4.3,0.8,
6730,103.377504,5.1,0.9,4.3,0.9,
6731,103.377254,5.1,1.0,4.4,0.9,
6732,103.377004,5.2,0.9,4.5,0.9,
6733,103.376754,5.1,0.9,4.4,0.9,
6734,103.376504,5.3,1.1,4.7,1.0,
6735,103.376254,5.2,0.8,4.5,0.7,
6736,103.376004,5.3,0.9,4.5,0.9,
6737,103.375754,5.3,1.0,4.6,1.0,
6738,103.375504,5.3,0.8,4.4,0.8,
6739,103.375254,5.4,0.8,4.6,0.8,
6740,103.375004,5.4,0.9,4.7,0.9,
6741,103.374754,5.4,0.7,4.6,0.7,
6742,103.374504,5.5,0.8,4.5,0.8,
6743,103.374254,5.4,0.8,4.5,0.8,
6744,103.374004,5.3,0.5,4.4,0.6,
6745,103.373754,5.2,0.6,4.2,0.7,
6746,103.373504,5.1,0.5,4.1,0.6,
6747,103.373254,5.1,0.4,4.1,0.5,
6748,103.373004,5.2,0.8,4.4,0.8,
6749,103.372754,5.2,0.8,4.3,0.9,
6750,103.372504,5.2,0.7,4.3,0.7,
6751,103.372254,5.0,0.6,4.3,0.7,
6752,103.372004,5.0,0.6,4.2,0.8,
6753,103.371754,4.9,0.5,4.1,0.5,
6754,103.371504,5.0,0.7,4.2,0.7,
6755,103.371254,5.1,0.6,4.2,0.7,
6756,103.371004,5.0,0.5,4.2,0.6,
6757,103.370754,5.1,0.7,4.4,0.7,
6758,103.370504,5.2,0.6,4.3,0.7,
6759,103.370254,5.2,0.4,4.3,0.4,
6760,103.370004,5.5,0.7,4.7,0.8,
6761,103.369754,5.8,0.8,5.0,1.1,
6762,103.369504,6.0,0.5,5.1,1.1,
6763,103.369254,5.7,0.8,4.8,1.3,
6764,103.369004,5.6,0.6,4.5,0.6,
6765,103.368754,5.5,0.6,4.5,0.6,
6766,103.368504,5.4,0.8,4.5,0.8,
6767,103.368254,5.4,0.9,4.5,0.9,
6768,103.368004,5.3,0.6,4.3,0.7,
6769,103.367754,5.3,0.8,4.5,0.8,
6770,103.367504,5.4,0.7,4.4,0.7,
6771,103.367254,5.4,0.6,4.4,0.6,
6772,103.367004,5.5,0.7,4.6,0.8,
6773,103.366754,5.4,0.7,4.5,0.8,
6774,103.366504,5.5,0.5,4.4,0.6,
6775,103.366254,5.5,0.6,4.5,0.6,
6776,103.366004,5.7,0.7,4.6,0.7,
6777,103.365754,5.8,0.8,4.7,0.8,
6778,103.365504,5.6,0.7,4.6,0.7,
6779,103.365254,5.6,0.7,4.7,0.7,
6780,103.365004,5.6,0.6,4.6,0.6,
6781,103.364754,5.7,0.9,4.7,0.8,
6782,103.364504,5.6,0.9,4.8,0.8,
6783,103.364254,5.6,0.8,4.7,0.8,
6784,103.364004,5.5,0.6,4.5,0.7,
6785,103.363754,5.5,0.6,4.5,0.7,
6786,103.363504,5.4,0.5,4.3,0.6,
6787,103.363254,5.4,0.4,4.3,0.5,
6788,103.363004,5.5,0.4,4.3,0.5,
6789,103.362754,5.5,0.3,4.4,0.5,
6790,103.362504,5.5,0.3,4.3,0.4,
6791,103.362254,5.5,0.5,4.5,0.6,
6792,103.362004,5.6,0.5,4.6,0.6,
6793,103.361754,5.6,0.5,4.5,0.6,
6794,103.361504,5.6,0.7,4.6,0.7,
6795,103.361254,5.6,0.5,4.5,0.6,
6796,103.361004,5.5,0.6,4.5,0.7,
6797,103.360754,5.5,0.6,4.5,0.7,
6798,103.360504,5.5,0.5,4.4,0.6,
6799,103.360254,5.4,0.4,4.4,0.5,
6800,103.360004,5.4,0.6,4.4,0.7,
6801,103.359754,5.3,0.5,4.3,0.6,
6802,103.359504,5.4,0.6,4.3,0.7,
6803,103.359254,5.5,0.6,4.4,0.7,
6804,103.359004,5.4,0.5,4.3,0.6,
6805,103.358754,5.5,0.6,4.4,0.7,
6806,103.358504,5.4,0.6,4.5,0.7,
6807,103.358254,5.5,0.6,4.4,0.6,
6808,103.358004,5.6,0.8,4.6,0.8,
6809,103.357754,5.7,0.9,4.7,0.9,
6810,103.357504,5.6,0.7,4.6,0.7,
6811,103.357254,5.6,0.5,4.4,0.6,
6812,103.357004,5.7,0.8,4.7,0.8,
6813,103.356754,5.8,0.6,4.6,0.7,
6814,103.356504,5.9,0.8,4.7,0.8,
6815,103.356254,5.9,0.8,4.8,0.8,
6816,103.356004,5.9,0.7,4.8,0.8,
6817,103.355754,6.0,0.7,4.8,0.7,
6818,103.355504,6.0,0.8,5.0,0.9,
6819,103.355254,6.1,0.6,4.9,0.7,
6820,103.355004,6.1,0.6,4.9,0.7,
6821,103.354754,6.0,0.8,5.0,0.9,
6822,103.354504,5.8,0.5,4.7,0.6,
6823,103.354254,5.7,0.6,4.6,0.7,
6824,103.354004,5.7,0.7,4.7,0.8,
6825,103.353754,5.7,0.9,4.6,0.9,
6826,103.353504,5.4,0.6,4.3,0.7,
6827,103.353254,5.3,0.5,4.2,0.6,
6828,103.353004,5.2,0.4,4.2,0.6,
6829,103.352754,5.2,0.4,4.2,0.6,
6830,103.352504,5.2,0.5,4.2,0.6,
6831,103.352254,5.4,0.5,4.4,0.6,
6832,103.352004,5.5,0.3,4.4,0.4,
6833,103.351754,5.6,0.3,4.5,0.4,
6834,103.351504,5.9,0.5,4.8,1.4,
6835,103.351254,6.0,0.8,5.0,1.0,
6836,103.351004,6.0,0.8,4.9,0.9,
6837,103.350754,5.9,0.7,4.9,0.9,
6838,103.350504,5.8,0.9,4.9,1.0,
6839,103.350254,5.7,0.9,4.8,1.0,
6840,103.350004,5.6,0.6,4.6,0.8,
6841,103.349754,5.6,0.7,4.6,0.8,
6842,103.349504,5.7,0.9,4.7,1.0,
6843,103.349254,5.6,0.8,4.7,0.9,
6844,103.349004,5.5,0.8,4.5,0.8,
6845,103.348754,5.6,0.8,4.6,0.9,
6846,103.348504,5.6,0.8,4.7,0.8,
6847,103.348254,5.7,0.9,4.7,0.9,
6848,103.348004,5.6,1.0,4.7,0.9,
6849,103.347754,5.5,0.9,4.7,0.9,
6850,103.347504,5.6,1.0,4.7,1.0,
6851,103.347254,5.6,1.1,4.8,1.1,
6852,103.347004,5.6,1.0,4.7,1.0,
6853,103.346754,5.6,1.0,4.7,1.0,
6854,103.346504,5.6,0.9,4.7,0.9,
6855,103.346254,5.7,0.8,4.7,0.9,
6856,103.346004,5.9,0.9,4.9,0.9,
6857,103.345754,6.0,0.7,5.1,0.8,
6858,103.345504,6.3,0.7,5.4,1.4,
6859,103.345254,6.1,1.1,5.2,1.8,
6860,103.345004,5.9,0.6,4.7,0.7,
6861,103.344754,5.7,0.5,4.6,0.7,
6862,103.344504,5.6,0.6,4.6,0.8,
6863,103.344254,5.5,0.7,4.5,0.8,
6864,103.344004,5.5,0.6,4.3,0.7,
6865,103.343754,5.4,0.6,4.3,0.8,
6866,103.343504,5.3,0.5,4.3,0.7,
6867,103.343254,5.3,0.5,4.3,0.6,
6868,103.343004,5.3,0.6,4.3,0.7,
6869,103.342754,5.3,0.5,4.3,0.6,
6870,103.342504,5.3,0.5,4.2,0.7,
6871,103.342254,5.2,0.4,4.2,0.6,
6872,103.342004,5.1,0.2,4.0,0.4,
6873,103.341754,5.2,0.5,4.2,0.7,
6874,103.341504,5.2,0.5,4.2,0.7,
