Track Name,,Line name,1150114XYLUP,Report Name,Wear_left,Operator,
Starting Km,92.700,Ending Km,,Track Direction, increase
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 03:02:09

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
480,92.820000,0.9,0.0,0.8,-0.1,
481,92.820250,0.8,0.0,0.6,-0.2,
482,92.820500,0.9,0.0,0.9,0.2,
483,92.820750,0.8,0.0,0.8,-0.1,
484,92.821000,0.9,0.0,0.8,-0.1,
485,92.821250,1.1,0.0,1.1,0.2,
486,92.821500,1.2,0.0,1.1,0.0,
487,92.821750,1.3,0.0,1.1,-0.0,
488,92.822000,1.6,0.2,1.5,0.2,
489,92.822250,1.4,0.0,1.3,0.1,
490,92.822500,1.3,0.0,1.2,0.0,
491,92.822750,1.2,0.0,1.1,0.0,
492,92.823000,1.1,0.0,1.0,0.1,
493,92.823250,1.0,0.0,0.8,-0.1,
494,92.823500,1.0,0.0,0.9,0.1,
495,92.823750,0.8,0.0,0.7,-0.2,
496,92.824000,1.0,0.0,0.8,-0.1,
497,92.824250,1.2,0.0,1.1,0.2,
498,92.824500,1.3,0.0,1.1,0.2,
499,92.824750,1.1,0.0,0.9,-0.1,
500,92.825000,1.3,0.1,1.1,0.2,
501,92.825250,1.2,0.0,0.9,-0.0,
502,92.825500,1.1,0.0,0.8,-0.1,
503,92.825750,1.2,0.0,1.1,0.2,
504,92.826000,1.2,0.0,0.9,-0.1,
505,92.826250,1.2,0.0,0.9,-0.1,
506,92.826500,1.1,0.0,1.1,0.0,
507,92.826750,1.0,0.0,0.8,-0.1,
508,92.827000,0.9,0.0,0.6,-0.4,
509,92.827250,1.3,0.0,1.2,0.3,
510,92.827500,1.1,0.0,1.0,0.0,
511,92.827750,1.0,0.0,0.7,-0.3,
512,92.828000,1.4,0.2,1.4,0.3,
513,92.828250,1.3,0.0,1.0,-0.1,
514,92.828500,1.2,0.0,0.9,-0.1,
515,92.828750,1.2,0.0,0.9,-0.0,
516,92.829000,1.2,0.0,0.9,-0.1,
517,92.829250,1.1,0.0,0.8,-0.2,
518,92.829500,1.4,0.3,1.4,0.5,
519,92.829750,1.1,0.0,0.8,-0.1,
520,92.830000,1.0,0.0,0.7,-0.2,
521,92.830250,1.1,0.0,1.0,0.3,
522,92.830500,1.0,0.0,0.9,0.0,
523,92.830750,0.9,0.0,0.8,-0.0,
524,92.831000,1.0,0.2,1.0,0.3,
525,92.831250,0.9,0.0,0.9,0.1,
526,92.831500,0.7,0.0,0.7,-0.1,
527,92.831750,1.0,0.0,1.0,0.2,
528,92.832000,1.0,0.0,0.9,0.1,
529,92.832250,0.9,0.0,0.8,-0.0,
530,92.832500,1.0,0.1,0.9,0.2,
531,92.832750,0.9,0.0,0.9,-0.0,
532,92.833000,0.8,0.0,0.6,-0.1,
533,92.833250,0.9,0.0,0.9,0.1,
534,92.833500,1.0,0.0,0.9,0.0,
535,92.833750,1.2,0.0,1.1,0.1,
536,92.834000,1.3,0.3,1.2,0.3,
537,92.834250,1.0,0.0,0.9,0.0,
538,92.834500,1.0,0.0,0.9,-0.1,
